timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-%E0%B9%84%E0%B8%82%E0%B9%89%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%87%E0%B8%81%E0%B8%B5,th
2008-01-23 12:00:00,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,44683
2008-01-23 13:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,44812
2008-01-23 14:00:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,45802
2008-01-23 15:00:00,0,0,0,0,0,4,0,1,9,0,0,0,0,0,0,0,0,37715
2008-01-23 16:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,26527
2008-01-23 17:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24827
2008-01-23 18:00:00,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,24329
2008-01-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265
2008-01-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10699
2008-01-23 21:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11643
2008-01-23 22:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10345
2008-01-23 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9338
2008-01-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11175
2008-01-24 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13184
2008-01-24 02:00:00,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,19951
2008-01-24 03:00:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,35975
2008-01-24 04:00:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,43377
2008-01-24 05:00:00,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,45442
2008-01-24 06:00:00,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,37603
2008-01-24 07:00:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,41834
2008-01-24 08:00:00,0,0,0,0,0,2,0,0,7,0,0,2,0,0,0,0,0,44465
2008-01-24 09:00:00,0,0,0,0,0,7,0,1,5,0,0,0,0,0,0,0,0,45626
2008-01-24 10:00:00,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,44370
2008-01-24 11:00:00,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0,0,46545
2008-01-24 12:00:00,0,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,0,46821
2008-01-24 13:00:00,0,0,0,0,0,3,0,2,7,0,0,0,0,0,0,0,0,48338
2008-01-24 14:00:00,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,49873
2008-01-24 15:00:00,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,0,41012
2008-01-24 16:00:00,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,30541
2008-01-24 17:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,23661
2008-01-24 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22934
2008-01-24 19:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,12097
2008-01-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16371
2008-01-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151
2008-01-24 22:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4557
2008-01-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438
2008-01-25 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5045
2008-01-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8391
2008-01-25 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23283
2008-01-25 03:00:00,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,34869
2008-01-25 04:00:00,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,43021
2008-01-25 05:00:00,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,45145
2008-01-25 06:00:00,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,43240
2008-01-25 07:00:00,0,1,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,52915
2008-01-25 08:00:00,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,50128
2008-01-25 09:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42556
2008-01-25 10:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,33059
2008-01-25 11:00:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,32195
2008-01-25 12:00:00,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,28040
2008-01-25 13:00:00,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,27748
2008-01-25 14:00:00,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,30664
2008-01-25 15:00:00,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,25861
2008-01-25 16:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,20800
2008-01-25 17:00:00,0,0,0,0,0,3,0,1,5,0,0,1,0,0,0,0,0,15038
2008-01-25 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13884
2008-01-25 19:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,11731
2008-01-25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9007
2008-01-25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7535
2008-01-25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800
2008-01-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9568
2008-01-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145
2008-01-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20234
2008-01-26 02:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20846
2008-01-26 03:00:00,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,34784
2008-01-26 04:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42720
2008-01-26 05:00:00,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,42640
2008-01-26 06:00:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,38252
2008-01-26 07:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,41646
2008-01-26 08:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,39711
2008-01-26 09:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,36373
2008-01-26 10:00:00,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,38445
2008-01-26 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31617
2008-01-26 12:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,33230
2008-01-26 13:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26270
2008-01-26 14:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,35172
2008-01-26 15:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,34530
2008-01-26 16:00:00,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,29703
2008-01-26 17:00:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,21200
2008-01-26 18:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18418
2008-01-26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294
2008-01-26 20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10330
2008-01-26 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6729
2008-01-26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324
2008-01-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235
2008-01-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584
2008-01-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-27 02:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,15641
2008-01-27 03:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,25174
2008-01-27 04:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,40949
2008-01-27 05:00:00,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,45197
2008-01-27 06:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,43509
2008-01-27 07:00:00,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,0,47065
2008-01-27 08:00:00,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,47625
2008-01-27 09:00:00,0,0,0,0,0,13,0,3,9,0,0,0,0,0,0,0,0,38241
2008-01-27 10:00:00,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,33787
2008-01-27 11:00:00,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,31576
2008-01-27 12:00:00,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,30339
2008-01-27 13:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,32386
2008-01-27 14:00:00,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,33740
2008-01-27 15:00:00,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,29790
2008-01-27 16:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,21280
2008-01-27 17:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,16064
2008-01-27 18:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11714
2008-01-27 19:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9792
2008-01-27 20:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9079
2008-01-27 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9209
2008-01-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9033
2008-01-27 23:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9332
2008-01-28 00:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7310
2008-01-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16751
2008-01-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23725
2008-01-28 03:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37669
2008-01-28 04:00:00,0,0,0,0,0,2,0,1,14,0,0,0,0,0,0,0,0,45154
2008-01-28 05:00:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,47119
2008-01-28 06:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,37598
2008-01-28 07:00:00,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,44578
2008-01-28 08:00:00,0,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,0,46000
2008-01-28 09:00:00,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,44334
2008-01-28 10:00:00,0,0,0,0,0,4,0,1,13,0,0,0,0,0,0,0,0,46322
2008-01-28 11:00:00,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,50144
2008-01-28 12:00:00,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,52204
2008-01-28 13:00:00,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,55417
2008-01-28 14:00:00,0,0,0,0,0,5,0,1,8,0,0,0,0,0,0,0,0,49015
2008-01-28 15:00:00,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,44152
2008-01-28 16:00:00,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,30669
2008-01-28 17:00:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,22745
2008-01-28 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21508
2008-01-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13009
2008-01-28 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8987
2008-01-28 21:00:00,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,14459
2008-01-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8727
2008-01-28 23:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14168
2008-01-29 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11626
2008-01-29 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9360
2008-01-29 02:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18747
2008-01-29 03:00:00,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,34579
2008-01-29 04:00:00,0,0,0,0,0,2,0,1,7,0,0,1,0,0,0,0,0,37989
2008-01-29 05:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,41126
2008-01-29 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,38739
2008-01-29 07:00:00,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,43267
2008-01-29 08:00:00,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,49840
2008-01-29 09:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,52720
2008-01-29 10:00:00,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,52307
2008-01-29 11:00:00,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,54622
2008-01-29 12:00:00,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,54619
2008-01-29 13:00:00,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,0,0,55295
2008-01-29 14:00:00,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,56962
2008-01-29 15:00:00,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,44852
2008-01-29 16:00:00,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,31972
2008-01-29 17:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27955
2008-01-29 18:00:00,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19132
2008-01-29 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10668
2008-01-29 20:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7473
2008-01-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219
2008-01-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4386
2008-01-29 23:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4700
2008-01-30 00:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4839
2008-01-30 01:00:00,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6635
2008-01-30 02:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18138
2008-01-30 03:00:00,0,0,0,0,0,10,0,3,1,0,0,0,0,0,0,0,0,36825
2008-01-30 04:00:00,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,45416
2008-01-30 05:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,44235
2008-01-30 06:00:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,46507
2008-01-30 07:00:00,0,0,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,53324
2008-01-30 08:00:00,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,55333
2008-01-30 09:00:00,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,60526
2008-01-30 10:00:00,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,57977
2008-01-30 11:00:00,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,61039
2008-01-30 12:00:00,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,61333
2008-01-30 13:00:00,0,2,0,0,0,4,0,0,12,0,0,1,0,0,0,0,0,52667
2008-01-30 14:00:00,0,0,0,0,0,8,0,0,17,0,0,0,0,0,0,0,0,48166
2008-01-30 15:00:00,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,39882
2008-01-30 16:00:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,27916
2008-01-30 17:00:00,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,19062
2008-01-30 18:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13128
2008-01-30 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8248
2008-01-30 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655
2008-01-30 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13306
2008-01-30 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267
2008-01-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253
2008-01-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8397
2008-01-31 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13450
2008-01-31 02:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21962
2008-01-31 03:00:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,41163
2008-01-31 04:00:00,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,37597
2008-01-31 05:00:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,39787
2008-01-31 06:00:00,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40603
2008-01-31 07:00:00,0,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,47648
2008-01-31 08:00:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,46613
2008-01-31 09:00:00,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,52585
2008-01-31 10:00:00,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,42333
2008-01-31 11:00:00,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,43115
2008-01-31 12:00:00,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,45165
2008-01-31 13:00:00,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,44137
2008-01-31 14:00:00,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,43949
2008-01-31 15:00:00,0,0,0,0,0,5,0,0,10,0,0,1,0,0,0,0,0,40422
2008-01-31 16:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24978
2008-01-31 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19359
2008-01-31 18:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12935
2008-01-31 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9552
2008-01-31 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6809
2008-01-31 21:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5812
2008-01-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7701
2008-01-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494
2008-02-01 00:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5566
2008-02-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016
2008-02-01 02:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18213
2008-02-01 03:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,34381
2008-02-01 04:00:00,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,36212
2008-02-01 05:00:00,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,36465
2008-02-01 06:00:00,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,36198
2008-02-01 07:00:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,46579
2008-02-01 08:00:00,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,47544
2008-02-01 09:00:00,0,0,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,42496
2008-02-01 10:00:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,36582
2008-02-01 11:00:00,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,38776
2008-02-01 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31013
2008-02-01 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29593
2008-02-01 14:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,26917
2008-02-01 15:00:00,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,24684
2008-02-01 16:00:00,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,21047
2008-02-01 17:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14982
2008-02-01 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11211
2008-02-01 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8399
2008-02-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060
2008-02-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673
2008-02-01 22:00:00,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6915
2008-02-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130
2008-02-02 00:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4994
2008-02-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6412
2008-02-02 02:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10755
2008-02-02 03:00:00,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,21380
2008-02-02 04:00:00,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,30119
2008-02-02 05:00:00,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,33433
2008-02-02 06:00:00,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,33510
2008-02-02 07:00:00,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,34020
2008-02-02 08:00:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,35544
2008-02-02 09:00:00,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,34616
2008-02-02 10:00:00,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,30089
2008-02-02 11:00:00,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,28403
2008-02-02 12:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23942
2008-02-02 13:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23309
2008-02-02 14:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26187
2008-02-02 15:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25727
2008-02-02 16:00:00,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,24587
2008-02-02 17:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18054
2008-02-02 18:00:00,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,11527
2008-02-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8581
2008-02-02 20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6032
2008-02-02 21:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4696
2008-02-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528
2008-02-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774
2008-02-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343
