timestamp,zh-%E4%BA%BA%E9%A1%9E%E5%85%8D%E7%96%AB%E7%BC%BA%E9%99%B7%E7%97%85%E6%AF%92,zh-%E5%82%B3%E6%9F%93%E6%80%A7%E5%96%AE%E6%A0%B8%E7%99%BD%E8%A1%80%E7%90%83%E5%A2%9E%E5%A4%9A%E7%97%87,zh-%E5%87%8F%E8%82%A5,zh-%E5%8F%91%E7%83%AD,zh-%E5%AD%90%E5%AE%AE%E9%A0%B8%E7%99%8C,zh-%E5%AE%89%E5%85%A8%E6%80%A7%E8%A1%8C%E7%82%BA,zh-%E6%83%A1%E7%97%85%E9%AB%94%E8%B3%AA,zh-%E6%85%A2%E7%97%85%E6%AF%92%E5%B1%AC,zh-%E6%8A%97%E5%8F%8D%E8%BD%89%E9%8C%84%E7%97%85%E6%AF%92%E8%97%A5%E7%89%A9,zh-%E6%8B%89%E7%B1%B3%E5%A4%AB%E5%AE%9A,zh-%E7%96%B9,zh-%E8%89%BE%E6%BB%8B%E7%97%85,zh-%E8%9B%8B%E7%99%BD%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E7%97%85%E6%AF%92,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%BD%90%E5%A4%9A%E5%A4%AB%E5%AE%9A,zh-HIV%E6%AA%A2%E6%B8%AC,zh
2014-02-01 02:00:00,1,1,5,2,3,0,0,0,1,1,0,10,0,0,0,0,1,343419
2014-02-01 03:00:00,3,1,5,3,1,1,0,0,2,1,0,13,0,0,0,0,2,387415
2014-02-01 04:00:00,2,1,2,4,0,4,0,0,0,0,1,13,0,3,0,0,0,400610
2014-02-01 05:00:00,2,1,1,3,6,0,0,0,1,1,0,16,0,0,0,0,0,409069
2014-02-01 06:00:00,4,0,2,3,3,5,0,1,0,1,1,24,0,2,0,1,0,414068
2014-02-01 07:00:00,7,1,7,3,7,2,0,0,1,1,0,19,0,0,0,4,0,442986
2014-02-01 08:00:00,11,0,4,2,4,1,1,0,0,0,1,11,0,0,0,1,2,453527
2014-02-01 09:00:00,4,1,5,1,2,5,0,0,2,1,0,11,1,1,0,0,2,437062
2014-02-01 10:00:00,1,0,6,5,3,8,0,0,0,0,0,14,0,1,0,0,2,451427
2014-02-01 11:00:00,3,1,5,9,2,1,1,0,1,0,0,14,0,0,0,1,2,442507
2014-02-01 12:00:00,5,2,5,4,2,1,1,0,0,0,0,17,0,0,0,1,0,477648
2014-02-01 13:00:00,9,0,3,5,4,3,0,0,1,0,0,27,0,3,0,0,0,519352
2014-02-01 14:00:00,4,2,12,1,4,11,1,0,0,1,1,32,0,0,0,0,1,565630
2014-02-01 15:00:00,8,1,6,2,4,8,2,0,1,1,0,29,0,2,0,2,2,608110
2014-02-01 16:00:00,5,7,9,2,8,13,0,0,0,0,2,50,0,1,1,0,0,589919
2014-02-01 17:00:00,3,0,8,3,7,6,0,0,0,1,0,23,0,0,0,0,0,514306
2014-02-01 18:00:00,6,1,2,2,3,11,0,0,1,0,1,19,0,0,0,0,0,423098
2014-02-01 19:00:00,8,1,7,2,2,3,0,0,0,2,3,23,0,0,0,0,0,344193
2014-02-01 20:00:00,6,1,1,2,0,4,0,0,0,0,1,12,0,0,0,1,0,262125
2014-02-01 21:00:00,3,1,1,2,1,0,2,0,0,0,0,12,0,0,0,1,1,247969
2014-02-01 22:00:00,1,3,1,5,3,1,1,0,1,1,0,7,0,1,0,0,0,238802
2014-02-01 23:00:00,1,1,0,1,0,1,0,0,0,0,1,11,0,3,0,0,0,241186
2014-02-02 00:00:00,1,1,2,5,0,1,0,0,0,0,0,3,0,1,0,0,0,249396
2014-02-02 01:00:00,2,0,1,4,3,3,0,1,0,0,0,18,0,0,1,0,0,300809
2014-02-02 02:00:00,8,2,2,2,4,1,0,0,0,0,0,16,0,1,0,3,2,350183
2014-02-02 03:00:00,7,0,5,3,5,4,1,0,1,0,0,20,0,0,0,0,0,401593
2014-02-02 04:00:00,3,1,3,4,3,2,0,0,0,0,2,23,0,2,0,0,1,438197
2014-02-02 05:00:00,9,0,4,2,9,0,1,0,1,1,1,17,0,1,0,0,1,434321
2014-02-02 06:00:00,1,3,4,3,1,3,0,0,1,1,1,20,0,2,0,0,0,466363
2014-02-02 07:00:00,3,3,5,4,2,4,0,0,1,0,0,15,0,4,0,2,0,481493
2014-02-02 08:00:00,8,0,2,5,2,4,0,0,0,2,1,23,0,1,0,1,0,481119
2014-02-02 09:00:00,7,2,2,4,4,5,0,0,1,0,0,18,0,2,1,1,3,505093
2014-02-02 10:00:00,4,1,3,6,4,6,0,0,1,1,3,29,0,1,0,0,0,496347
2014-02-02 11:00:00,3,1,8,2,4,6,0,1,1,0,0,24,0,5,0,0,2,487220
2014-02-02 12:00:00,5,1,5,3,5,1,0,0,0,1,0,10,0,4,0,1,1,523613
2014-02-02 13:00:00,9,4,8,6,2,6,0,0,0,0,0,30,0,2,0,1,0,606106
2014-02-02 14:00:00,4,1,12,3,2,5,1,0,0,1,2,26,0,1,0,1,0,632292
2014-02-02 15:00:00,8,1,9,6,10,7,0,0,1,0,2,39,0,3,0,2,2,649018
2014-02-02 16:00:00,8,2,16,9,5,7,0,1,0,1,2,27,0,2,0,2,2,635763
2014-02-02 17:00:00,12,1,6,3,8,5,0,0,0,0,0,36,0,1,0,1,1,551184
2014-02-02 18:00:00,4,2,0,3,9,8,1,0,0,0,1,28,0,2,0,0,1,473184
2014-02-02 19:00:00,8,1,10,3,4,5,0,0,0,0,1,11,0,0,0,2,1,381860
2014-02-02 20:00:00,4,3,1,6,5,5,0,0,0,1,1,16,0,0,0,0,2,322298
2014-02-02 21:00:00,1,1,0,2,2,1,0,0,1,0,0,15,0,2,0,0,0,292716
2014-02-02 22:00:00,2,0,1,3,2,0,2,0,1,0,0,11,0,1,0,0,1,278689
2014-02-02 23:00:00,6,0,0,4,1,2,0,0,0,0,0,10,1,0,0,2,0,274105
2014-02-03 00:00:00,5,0,1,1,4,4,0,1,1,0,0,15,0,1,0,0,0,290289
2014-02-03 01:00:00,4,0,7,7,8,1,1,0,0,0,0,15,0,2,0,1,1,350303
2014-02-03 02:00:00,2,1,5,4,9,3,0,0,0,0,0,14,0,0,0,0,0,402879
2014-02-03 03:00:00,4,2,6,1,1,13,1,0,1,1,0,15,0,0,1,0,0,442313
2014-02-03 04:00:00,4,0,3,4,4,10,2,0,0,0,1,25,1,0,0,0,0,510681
2014-02-03 05:00:00,8,3,1,1,7,7,0,0,0,0,0,28,0,2,0,0,1,517400
2014-02-03 06:00:00,4,2,2,0,5,6,2,0,0,0,0,21,1,0,0,4,1,560494
2014-02-03 07:00:00,9,0,8,1,3,8,1,0,0,0,0,31,0,1,0,0,0,549447
2014-02-03 08:00:00,4,1,2,3,4,7,1,0,1,1,2,18,1,2,0,0,0,533250
2014-02-03 09:00:00,11,0,8,7,5,4,1,0,3,2,0,30,0,2,0,1,1,550234
2014-02-03 10:00:00,8,1,4,2,7,4,0,0,1,0,0,24,0,0,0,0,1,542654
2014-02-03 11:00:00,1,3,9,12,8,3,0,0,0,0,0,20,0,1,1,2,2,515709
2014-02-03 12:00:00,10,3,3,5,11,5,0,0,0,0,1,15,0,0,0,0,0,557285
2014-02-03 13:00:00,7,2,10,2,7,4,0,0,2,1,0,21,0,2,0,1,5,604094
2014-02-03 14:00:00,6,1,6,5,7,4,0,0,0,1,2,31,0,1,0,0,2,657139
2014-02-03 15:00:00,12,3,14,6,12,11,0,0,0,0,2,44,1,2,0,5,0,691914
2014-02-03 16:00:00,6,1,5,9,12,7,2,0,1,2,0,36,0,3,0,0,4,674451
2014-02-03 17:00:00,15,5,6,3,3,14,0,0,1,0,2,37,2,2,0,1,1,592220
2014-02-03 18:00:00,5,3,2,8,3,4,0,0,0,0,1,43,0,0,0,0,1,497880
2014-02-03 19:00:00,14,1,1,6,4,5,0,0,0,0,0,24,0,2,0,1,1,399406
2014-02-03 20:00:00,3,1,2,0,1,7,1,0,1,0,1,27,1,0,0,0,1,326099
2014-02-03 21:00:00,0,3,0,1,3,1,0,0,1,0,1,5,0,0,0,0,0,290780
2014-02-03 22:00:00,0,0,0,3,1,2,0,0,0,1,0,7,0,1,0,0,0,264079
2014-02-03 23:00:00,6,3,1,2,2,0,0,0,2,0,0,10,0,0,0,0,0,275978
2014-02-04 00:00:00,2,2,2,3,7,3,0,0,0,0,2,17,0,2,0,0,0,287204
2014-02-04 01:00:00,4,0,3,3,3,4,0,0,1,0,0,13,0,1,0,1,4,337896
2014-02-04 02:00:00,4,4,3,5,4,1,0,0,0,2,0,12,0,0,0,0,4,410362
2014-02-04 03:00:00,9,0,2,6,14,6,0,0,0,1,0,25,0,3,0,1,0,471037
2014-02-04 04:00:00,3,0,11,6,6,6,0,0,0,1,1,36,0,1,1,0,0,531426
2014-02-04 05:00:00,5,1,4,4,10,2,1,0,1,0,0,24,0,0,0,4,1,540439
2014-02-04 06:00:00,3,1,4,5,5,5,1,1,2,0,0,17,1,0,0,2,1,570925
2014-02-04 07:00:00,3,0,7,1,6,12,0,0,0,2,7,28,0,1,0,0,0,584056
2014-02-04 08:00:00,11,1,6,7,4,5,0,0,0,1,2,21,0,2,0,0,0,595500
2014-02-04 09:00:00,6,1,5,7,4,5,0,0,1,1,2,43,0,0,0,0,0,595527
2014-02-04 10:00:00,9,1,6,4,12,5,0,0,0,1,0,35,0,0,0,0,0,587062
2014-02-04 11:00:00,7,1,6,6,8,6,0,0,0,1,1,24,0,1,0,0,1,547965
2014-02-04 12:00:00,6,3,8,7,5,6,0,0,0,0,1,38,0,1,0,2,1,599795
2014-02-04 13:00:00,9,3,15,6,15,9,1,1,0,0,0,31,0,4,0,0,1,650355
2014-02-04 14:00:00,12,0,11,4,5,10,0,1,2,3,2,44,1,4,0,1,0,700527
2014-02-04 15:00:00,7,1,8,5,7,5,0,0,2,0,0,38,0,1,0,0,1,714972
2014-02-04 16:00:00,12,0,3,3,11,7,1,0,1,1,0,48,0,1,0,0,4,674874
2014-02-04 17:00:00,7,0,3,1,9,6,0,0,1,0,2,38,1,2,0,2,1,564858
2014-02-04 18:00:00,8,1,11,0,4,8,0,0,0,0,0,33,0,0,0,1,1,456153
2014-02-04 19:00:00,11,2,3,1,3,2,0,0,1,0,0,31,0,0,0,0,2,380064
2014-02-04 20:00:00,1,1,2,5,5,3,0,0,0,2,1,11,0,0,0,1,0,300578
2014-02-04 21:00:00,3,1,4,1,20,1,0,0,1,3,1,15,0,1,0,1,0,273388
2014-02-04 22:00:00,6,1,1,4,6,1,2,0,0,0,0,10,0,0,0,0,0,260294
2014-02-04 23:00:00,2,1,0,2,5,3,0,0,0,0,0,11,0,1,0,0,0,252595
2014-02-05 00:00:00,1,0,3,5,2,0,1,0,0,0,0,13,1,1,0,1,0,262462
2014-02-05 01:00:00,4,3,3,4,4,4,0,0,2,0,4,15,0,0,0,0,1,334517
2014-02-05 02:00:00,8,5,4,2,9,3,0,0,1,0,1,25,0,5,0,1,1,421696
2014-02-05 03:00:00,3,0,3,6,10,2,0,3,0,0,0,25,0,1,0,1,4,495857
2014-02-05 04:00:00,11,2,6,4,6,8,0,0,0,1,0,21,0,0,1,0,2,555094
2014-02-05 05:00:00,6,2,5,9,7,10,1,1,1,1,0,24,0,2,0,0,3,560038
2014-02-05 06:00:00,8,3,5,4,7,8,0,0,0,0,0,28,0,2,0,0,0,596985
2014-02-05 07:00:00,14,3,7,2,9,7,2,0,1,2,1,21,0,2,0,1,2,626521
2014-02-05 08:00:00,14,1,2,1,8,1,0,0,0,1,0,33,0,0,0,2,1,631815
2014-02-05 09:00:00,7,2,9,9,13,12,0,0,3,0,1,30,1,1,0,3,3,650484
2014-02-05 10:00:00,10,0,7,4,12,5,0,0,0,0,2,26,0,0,0,1,1,589643
2014-02-05 11:00:00,7,0,11,7,10,5,0,0,0,1,0,35,0,1,0,1,0,524931
2014-02-05 12:00:00,8,3,8,4,4,8,2,0,3,2,1,30,0,2,1,1,2,558116
2014-02-05 13:00:00,11,1,11,10,11,8,0,0,2,0,3,35,0,0,0,1,4,610600
2014-02-05 14:00:00,18,2,10,5,13,6,0,1,0,1,1,42,0,0,0,0,1,690241
2014-02-05 15:00:00,8,1,12,6,16,6,4,0,1,0,1,40,0,4,0,2,3,707333
2014-02-05 16:00:00,11,2,8,1,23,15,0,0,1,3,0,40,0,0,1,2,0,657574
2014-02-05 17:00:00,14,2,8,5,15,6,0,0,1,0,2,40,0,0,0,0,0,546024
2014-02-05 18:00:00,7,2,5,5,12,8,1,0,0,0,2,30,0,3,0,1,0,451720
2014-02-05 19:00:00,2,1,4,3,6,2,0,0,0,1,1,20,0,0,0,0,1,451542
2014-02-05 20:00:00,2,3,1,5,6,7,0,0,0,0,0,13,0,0,0,0,1,395672
2014-02-05 21:00:00,6,1,0,4,3,2,0,0,1,0,0,10,0,1,0,0,0,368097
2014-02-05 22:00:00,6,1,0,2,2,0,0,0,0,0,0,9,0,0,0,1,6,336125
2014-02-05 23:00:00,0,1,1,5,1,1,0,1,0,0,1,11,0,0,0,0,0,338844
2014-02-06 00:00:00,2,0,4,4,6,4,1,1,1,0,0,14,0,0,0,0,0,350205
2014-02-06 01:00:00,3,0,3,3,4,3,0,0,0,0,0,19,0,1,0,2,1,337760
2014-02-06 02:00:00,6,2,3,1,13,5,2,0,1,1,1,26,0,0,0,1,0,442501
2014-02-06 03:00:00,5,1,2,7,11,8,0,0,1,1,1,18,0,0,0,1,2,505771
2014-02-06 04:00:00,5,2,4,5,10,13,0,0,1,0,0,30,1,1,0,1,1,550718
2014-02-06 05:00:00,9,0,9,3,8,6,1,0,1,0,0,38,0,1,1,0,3,555719
2014-02-06 06:00:00,10,1,2,4,9,6,1,0,0,0,1,37,0,5,0,0,0,595550
2014-02-06 07:00:00,6,1,11,3,8,11,1,0,1,1,0,30,0,1,0,0,2,619185
2014-02-06 08:00:00,6,0,9,4,6,14,2,2,1,2,0,38,1,0,0,1,1,616034
2014-02-06 09:00:00,6,3,12,3,22,8,0,2,0,0,1,18,0,5,0,0,2,622852
2014-02-06 10:00:00,4,1,10,8,10,5,1,0,0,0,0,40,0,1,0,1,2,573123
2014-02-06 11:00:00,8,2,7,9,8,4,0,0,1,1,1,36,1,0,0,0,1,520518
2014-02-06 12:00:00,10,2,7,7,10,4,0,0,1,2,1,39,0,1,1,0,1,548945
2014-02-06 13:00:00,6,2,7,6,3,6,0,0,1,1,2,54,0,2,1,0,1,606525
2014-02-06 14:00:00,10,2,12,8,14,11,4,0,1,0,0,55,0,0,0,1,3,669538
2014-02-06 15:00:00,12,2,9,5,15,19,0,1,0,3,0,75,0,0,0,1,6,678335
2014-02-06 16:00:00,8,1,8,3,14,6,0,0,3,1,0,37,0,3,0,1,1,631431
2014-02-06 17:00:00,4,2,9,5,5,7,0,0,0,0,0,46,0,2,0,0,2,528344
2014-02-06 18:00:00,13,2,5,3,2,7,0,0,1,1,0,29,0,1,0,2,3,451701
2014-02-06 19:00:00,10,0,0,4,2,2,0,1,0,1,0,22,0,0,0,0,0,377237
2014-02-06 20:00:00,5,0,1,4,5,5,0,0,0,0,0,10,0,0,0,0,1,307993
2014-02-06 21:00:00,4,2,0,3,6,1,0,0,2,0,1,18,0,0,0,0,1,299809
2014-02-06 22:00:00,4,2,1,1,3,2,0,0,0,0,0,12,0,1,0,1,1,277275
2014-02-06 23:00:00,0,0,1,4,6,1,0,0,0,0,0,6,0,1,0,0,1,267041
2014-02-07 00:00:00,7,3,1,1,2,1,0,0,2,0,0,9,0,0,0,0,0,287835
2014-02-07 01:00:00,6,0,2,4,5,2,0,0,1,0,1,18,0,0,0,0,1,384776
2014-02-07 02:00:00,5,2,2,7,6,11,1,1,1,2,5,24,0,0,0,0,3,494021
2014-02-07 03:00:00,10,4,9,9,11,5,1,0,0,2,1,19,0,0,1,2,1,657597
2014-02-07 04:00:00,8,0,8,10,19,6,1,0,3,1,0,27,0,1,1,2,1,649951
2014-02-07 05:00:00,9,4,4,6,13,8,0,0,2,0,0,30,1,0,0,3,0,591624
2014-02-07 06:00:00,18,5,3,7,6,5,1,0,1,2,1,39,1,1,0,1,3,638953
2014-02-07 07:00:00,5,3,7,9,7,2,0,2,0,1,1,25,0,0,0,4,1,678769
2014-02-07 08:00:00,11,2,8,4,6,7,0,0,3,4,0,42,0,0,0,0,2,678585
2014-02-07 09:00:00,13,1,7,4,14,11,0,0,0,1,0,39,0,2,0,3,2,683098
2014-02-07 10:00:00,13,5,3,3,14,9,2,0,0,1,3,48,0,0,0,0,2,657107
2014-02-07 11:00:00,9,0,4,7,8,8,0,0,1,1,0,43,1,1,0,1,0,547789
2014-02-07 12:00:00,6,0,14,5,9,8,0,0,3,2,2,39,1,1,0,1,2,570290
2014-02-07 13:00:00,6,1,16,5,5,7,0,0,0,1,0,45,0,1,0,0,1,648530
2014-02-07 14:00:00,7,2,11,7,14,7,0,1,0,0,0,32,0,3,0,2,0,680559
2014-02-07 15:00:00,13,1,10,8,7,11,0,0,1,1,4,52,0,1,0,1,1,717083
2014-02-07 16:00:00,15,1,4,5,8,10,0,0,2,0,1,46,0,0,0,0,2,685936
2014-02-07 17:00:00,16,4,7,3,9,14,0,0,0,0,0,27,0,0,0,0,3,601650
2014-02-07 18:00:00,10,0,3,11,10,8,1,1,1,0,0,38,0,2,0,0,2,496407
2014-02-07 19:00:00,4,1,2,3,13,1,0,0,0,0,1,15,0,3,0,0,1,404363
2014-02-07 20:00:00,7,0,2,2,3,3,0,0,1,0,0,14,0,1,0,0,0,314652
2014-02-07 21:00:00,1,1,0,2,2,2,0,0,0,0,1,12,0,1,0,1,0,297185
2014-02-07 22:00:00,5,3,1,1,1,1,0,0,1,0,0,16,0,0,1,0,4,284914
2014-02-07 23:00:00,6,2,2,3,11,2,0,0,1,0,0,6,0,1,0,0,1,266371
2014-02-08 00:00:00,2,0,3,4,5,0,0,0,0,0,0,8,0,0,0,0,0,267354
2014-02-08 01:00:00,5,0,2,4,5,1,0,0,0,3,0,16,0,0,0,0,1,344346
2014-02-08 02:00:00,5,1,6,0,11,3,0,1,0,1,0,17,0,0,0,1,2,447025
2014-02-08 03:00:00,5,2,6,7,10,4,0,0,2,1,0,23,0,4,0,1,1,507424
2014-02-08 04:00:00,10,2,6,4,6,4,1,0,0,4,1,20,0,1,0,3,0,562680
2014-02-08 05:00:00,9,0,7,1,10,1,1,1,1,2,3,31,1,2,0,1,1,550970
2014-02-08 06:00:00,7,1,4,6,6,8,2,0,0,2,0,32,2,4,0,3,5,622700
2014-02-08 07:00:00,5,1,4,3,8,4,1,1,0,0,0,28,0,0,0,0,1,615238
2014-02-08 08:00:00,4,5,5,3,9,5,0,2,2,0,0,22,0,0,0,1,2,628371
2014-02-08 09:00:00,6,1,9,7,11,16,2,0,1,1,1,33,1,3,0,2,2,639206
2014-02-08 10:00:00,8,0,8,5,10,14,0,0,2,0,0,25,0,2,0,1,0,596422
2014-02-08 11:00:00,4,0,10,6,6,6,0,1,2,0,1,25,0,2,0,1,1,524136
2014-02-08 12:00:00,5,1,4,6,11,2,0,0,2,0,0,27,1,3,0,2,0,573719
2014-02-08 13:00:00,5,2,10,8,3,6,1,0,0,0,0,30,0,1,0,1,0,615976
2014-02-08 14:00:00,6,1,15,11,9,3,0,0,1,2,0,44,0,0,0,1,1,680266
2014-02-08 15:00:00,9,2,13,4,6,8,0,0,1,0,2,46,0,6,0,2,3,696293
2014-02-08 16:00:00,8,2,11,10,11,3,1,0,1,0,1,39,0,2,0,1,5,670015
2014-02-08 17:00:00,8,0,9,3,17,13,0,0,2,0,0,27,0,1,0,3,3,570820
2014-02-08 18:00:00,10,3,2,9,11,8,1,0,0,0,0,36,0,2,0,1,0,471677
2014-02-08 19:00:00,9,1,0,1,9,1,1,0,1,0,0,15,0,0,0,1,0,390964
2014-02-08 20:00:00,3,0,1,7,3,1,0,0,0,1,0,13,0,1,0,0,0,304875
2014-02-08 21:00:00,5,1,1,3,2,4,0,1,2,2,0,8,0,3,0,1,0,284629
2014-02-08 22:00:00,7,2,2,3,1,0,0,0,0,0,0,10,0,0,0,0,0,258780
2014-02-08 23:00:00,3,0,1,3,4,4,0,0,0,0,0,9,0,1,0,0,0,254082
2014-02-09 00:00:00,4,2,3,0,3,2,0,0,0,0,2,11,0,3,0,1,1,273724
2014-02-09 01:00:00,5,1,1,1,4,4,0,0,0,2,2,11,0,1,0,0,0,336243
2014-02-09 02:00:00,7,2,6,1,1,7,0,0,1,1,0,23,0,3,0,0,0,431042
2014-02-09 03:00:00,5,0,12,5,9,3,0,0,0,0,0,27,0,0,0,1,1,475668
2014-02-09 04:00:00,11,2,6,3,3,8,1,4,1,3,0,30,0,1,1,0,2,532672
2014-02-09 05:00:00,8,0,4,6,7,3,0,0,0,0,0,31,1,2,0,0,1,561348
2014-02-09 06:00:00,4,1,4,5,14,2,2,0,0,1,2,20,0,2,0,0,1,608222
2014-02-09 07:00:00,3,0,4,6,6,8,0,0,2,0,2,32,0,2,0,0,2,650727
2014-02-09 08:00:00,12,0,5,4,2,9,0,0,2,2,0,36,0,0,0,0,0,654101
2014-02-09 09:00:00,8,1,10,2,8,13,0,1,1,0,0,36,0,1,0,0,2,670465
2014-02-09 10:00:00,6,3,7,3,8,4,0,1,1,1,0,36,1,2,0,0,2,647101
2014-02-09 11:00:00,6,1,10,3,17,3,0,0,0,1,0,39,0,4,0,0,1,632209
2014-02-09 12:00:00,6,0,9,3,16,9,0,0,0,0,0,33,0,1,1,0,2,663855
2014-02-09 13:00:00,13,5,15,8,13,10,0,0,1,1,0,41,0,1,0,0,0,727989
2014-02-09 14:00:00,9,1,21,12,12,15,0,0,1,0,0,44,0,1,0,0,0,776173
2014-02-09 15:00:00,12,3,14,2,15,5,1,0,1,0,1,46,0,0,0,2,0,758815
2014-02-09 16:00:00,16,2,8,4,17,8,0,0,0,0,1,70,0,3,0,2,0,716980
2014-02-09 17:00:00,6,2,4,8,11,6,0,0,0,0,0,32,0,0,0,0,4,580675
2014-02-09 18:00:00,12,0,3,9,14,6,0,0,1,0,0,20,0,2,0,0,3,490489
2014-02-09 19:00:00,9,0,1,6,5,1,0,0,1,0,2,22,0,0,0,1,0,392155
2014-02-09 20:00:00,4,1,2,1,5,0,0,0,0,1,2,15,0,0,0,0,1,321086
2014-02-09 21:00:00,2,1,0,1,5,2,0,0,0,0,0,17,0,1,0,0,0,310941
2014-02-09 22:00:00,2,1,0,4,2,1,0,0,0,0,0,13,0,0,0,3,0,300010
2014-02-09 23:00:00,3,3,1,0,6,0,0,0,0,1,0,11,0,0,0,0,2,296298
2014-02-10 00:00:00,1,0,4,2,2,0,0,1,0,0,0,16,0,1,0,0,0,303816
2014-02-10 01:00:00,3,0,2,2,6,3,0,0,0,0,0,15,0,0,1,0,0,371036
2014-02-10 02:00:00,5,0,3,5,11,3,0,0,2,1,0,21,0,0,0,0,0,492276
2014-02-10 03:00:00,5,3,2,7,38,4,0,0,0,3,0,22,1,0,0,0,2,570179
2014-02-10 04:00:00,14,0,8,6,20,3,1,0,0,0,2,23,2,0,0,1,4,608055
2014-02-10 05:00:00,18,1,9,1,20,8,0,2,0,1,0,15,0,3,0,1,3,578306
2014-02-10 06:00:00,5,2,6,9,12,1,0,0,1,0,0,18,0,1,0,0,1,643755
2014-02-10 07:00:00,9,1,12,3,2,7,0,0,0,3,0,32,1,3,0,2,2,674682
2014-02-10 08:00:00,14,0,5,3,22,10,0,1,0,0,0,40,0,3,0,0,1,685714
2014-02-10 09:00:00,14,1,9,4,13,15,0,0,2,5,0,33,0,4,0,1,4,697807
2014-02-10 10:00:00,13,2,5,5,23,3,0,0,2,0,0,25,0,1,0,0,1,647637
2014-02-10 11:00:00,5,0,8,5,17,5,0,0,3,4,0,38,0,0,0,1,0,561553
2014-02-10 12:00:00,10,4,12,11,14,9,0,0,2,3,0,27,0,2,0,1,2,603529
2014-02-10 13:00:00,11,3,9,6,16,3,0,0,0,0,0,44,0,0,0,0,2,654272
2014-02-10 14:00:00,8,3,16,5,23,8,0,1,2,1,1,40,2,2,0,2,2,705963
2014-02-10 15:00:00,11,1,13,5,11,4,1,1,0,1,2,45,0,0,0,0,2,692674
2014-02-10 16:00:00,13,5,12,5,5,6,1,0,1,0,2,66,0,0,2,1,4,627288
2014-02-10 17:00:00,5,7,10,3,8,6,0,1,1,0,0,35,0,1,0,4,3,504689
2014-02-10 18:00:00,4,0,1,4,8,1,1,0,0,0,0,30,0,7,0,0,2,400777
2014-02-10 19:00:00,7,1,2,4,6,2,0,0,0,1,0,15,0,0,0,0,1,342633
2014-02-10 20:00:00,6,10,0,4,5,0,0,0,0,1,1,15,0,0,0,0,0,282568
2014-02-10 21:00:00,2,2,0,0,3,2,0,0,0,0,0,12,0,0,0,0,0,291523
2014-02-10 22:00:00,4,3,2,3,6,0,0,1,1,0,0,5,0,1,0,1,0,269995
2014-02-10 23:00:00,4,1,0,1,5,1,0,0,0,0,0,14,0,0,0,1,1,257667
2014-02-11 00:00:00,2,12,2,6,5,0,0,0,0,0,2,8,0,0,0,0,1,279959
2014-02-11 01:00:00,7,3,0,5,2,2,0,0,0,0,0,16,0,1,0,0,0,357279
2014-02-11 02:00:00,12,0,7,4,20,5,0,0,0,0,1,24,1,3,0,1,3,456797
2014-02-11 03:00:00,7,1,4,6,7,3,0,1,2,0,0,33,0,1,0,1,1,511928
2014-02-11 04:00:00,9,2,1,7,16,1,0,0,1,3,0,39,0,2,0,0,0,549717
2014-02-11 05:00:00,8,8,7,2,2,8,0,0,0,0,0,21,1,0,0,1,2,512565
2014-02-11 06:00:00,10,3,4,4,12,4,0,0,1,0,4,25,1,3,0,0,1,579019
2014-02-11 07:00:00,6,0,6,2,20,7,1,0,1,0,4,29,0,0,0,0,1,610501
2014-02-11 08:00:00,6,3,8,7,8,4,0,0,0,1,0,27,1,0,0,0,1,601817
2014-02-11 09:00:00,8,2,5,1,3,8,1,0,0,1,0,26,0,14,1,1,2,626654
2014-02-11 10:00:00,14,1,9,9,14,9,0,0,0,0,1,31,1,1,0,1,1,599424
2014-02-11 11:00:00,13,1,12,9,5,4,2,2,1,0,5,38,0,1,0,1,0,529828
2014-02-11 12:00:00,10,0,10,6,12,8,0,0,1,1,1,24,0,1,1,2,4,583828
2014-02-11 13:00:00,11,1,7,5,7,4,0,0,3,1,0,37,0,2,0,1,6,656116
2014-02-11 14:00:00,8,2,8,7,16,7,0,1,2,2,1,37,0,1,0,1,1,709229
2014-02-11 15:00:00,20,2,14,9,14,11,0,0,0,2,1,47,0,1,2,2,2,683831
2014-02-11 16:00:00,6,1,10,7,16,8,1,0,1,3,1,47,0,1,0,1,3,621023
2014-02-11 17:00:00,7,3,8,2,6,5,0,0,1,0,1,25,1,1,0,0,9,488603
2014-02-11 18:00:00,5,0,3,2,5,5,0,0,0,0,0,19,0,1,0,0,1,395025
2014-02-11 19:00:00,4,1,1,2,5,1,0,2,0,1,0,11,0,0,0,1,3,329789
2014-02-11 20:00:00,2,3,0,1,2,2,0,0,0,0,1,15,0,2,0,0,1,287716
2014-02-11 21:00:00,5,4,1,1,3,4,0,0,0,0,0,12,0,0,0,0,1,300479
2014-02-11 22:00:00,4,1,2,0,4,5,1,1,0,0,0,5,0,0,0,0,1,274272
2014-02-11 23:00:00,1,6,1,6,9,0,1,0,0,1,0,7,0,0,0,1,0,277730
2014-02-12 00:00:00,5,0,2,2,4,2,0,2,0,2,0,10,0,0,0,0,0,286088
2014-02-12 01:00:00,3,4,3,6,6,3,0,0,0,0,0,12,0,0,0,0,1,378205
2014-02-12 02:00:00,7,0,6,3,2,3,1,0,0,1,0,14,1,0,0,1,0,485714
